field_file,label,coverage_type,shape,noisy,pipe_type
sample_00410_perfect_curved_clean_field.npz,1,perfect,curved,False,single
sample_00411_perfect_curved_clean_field.npz,1,perfect,curved,False,single
sample_00412_perfect_curved_clean_field.npz,1,perfect,curved,False,single
sample_00413_perfect_curved_clean_field.npz,1,perfect,curved,False,single
sample_00414_perfect_curved_clean_field.npz,1,perfect,curved,False,single
sample_00415_perfect_curved_clean_field.npz,1,perfect,curved,False,single
sample_00416_perfect_curved_clean_field.npz,1,perfect,curved,False,single
sample_00417_perfect_curved_clean_field.npz,1,perfect,curved,False,single
sample_00418_perfect_curved_clean_field.npz,1,perfect,curved,False,single
sample_00419_perfect_curved_clean_field.npz,1,perfect,curved,False,single
sample_00420_perfect_curved_clean_field.npz,1,perfect,curved,False,single
sample_00421_perfect_curved_clean_field.npz,1,perfect,curved,False,single
sample_00422_perfect_curved_clean_field.npz,1,perfect,curved,False,single
sample_00423_perfect_curved_clean_field.npz,1,perfect,curved,False,single
sample_00424_perfect_curved_clean_field.npz,1,perfect,curved,False,single
sample_00425_perfect_curved_clean_field.npz,1,perfect,curved,False,single
sample_00426_perfect_curved_clean_field.npz,1,perfect,curved,False,single
sample_00427_perfect_curved_clean_field.npz,1,perfect,curved,False,single
sample_00428_perfect_curved_clean_field.npz,1,perfect,curved,False,single
sample_00429_perfect_curved_clean_field.npz,1,perfect,curved,False,single
sample_00430_perfect_curved_clean_field.npz,1,perfect,curved,False,single
sample_00431_perfect_curved_clean_field.npz,1,perfect,curved,False,single
sample_00432_perfect_curved_clean_field.npz,1,perfect,curved,False,single
sample_00433_perfect_curved_clean_field.npz,1,perfect,curved,False,single
sample_00434_perfect_curved_clean_field.npz,1,perfect,curved,False,single
sample_00435_perfect_curved_clean_field.npz,1,perfect,curved,False,single
sample_00436_perfect_curved_clean_field.npz,1,perfect,curved,False,single
sample_00437_perfect_curved_clean_field.npz,1,perfect,curved,False,single
sample_00438_perfect_curved_clean_field.npz,1,perfect,curved,False,single
sample_00439_perfect_curved_clean_field.npz,1,perfect,curved,False,single
sample_00440_perfect_curved_clean_field.npz,1,perfect,curved,False,single
sample_00441_perfect_curved_clean_field.npz,1,perfect,curved,False,single
sample_00442_perfect_curved_clean_field.npz,1,perfect,curved,False,single
sample_00443_perfect_curved_clean_field.npz,1,perfect,curved,False,single
sample_00444_perfect_curved_clean_field.npz,1,perfect,curved,False,single
sample_00445_perfect_curved_clean_field.npz,1,perfect,curved,False,single
sample_00446_perfect_curved_clean_field.npz,1,perfect,curved,False,single
sample_00447_perfect_curved_clean_field.npz,1,perfect,curved,False,single
sample_00448_perfect_curved_clean_field.npz,1,perfect,curved,False,single
sample_00449_perfect_curved_clean_field.npz,1,perfect,curved,False,single
sample_00450_perfect_straight_noisy_field.npz,0,perfect,straight,True,single
sample_00451_perfect_straight_noisy_field.npz,0,perfect,straight,True,single
sample_00452_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_00453_perfect_straight_noisy_field.npz,0,perfect,straight,True,single
sample_00454_perfect_straight_noisy_field.npz,0,perfect,straight,True,single
sample_00455_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_00456_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_00457_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_00458_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_00459_perfect_straight_noisy_field.npz,0,perfect,straight,True,single
sample_00460_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_00461_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_00462_perfect_straight_noisy_field.npz,0,perfect,straight,True,single
sample_00463_perfect_straight_noisy_field.npz,0,perfect,straight,True,single
sample_00464_perfect_straight_noisy_field.npz,0,perfect,straight,True,single
sample_00465_perfect_straight_noisy_field.npz,0,perfect,straight,True,single
sample_00466_perfect_straight_noisy_field.npz,0,perfect,straight,True,single
sample_00467_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_00468_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_00469_perfect_straight_noisy_field.npz,0,perfect,straight,True,single
sample_00470_perfect_straight_noisy_field.npz,0,perfect,straight,True,single
sample_00471_perfect_straight_noisy_field.npz,0,perfect,straight,True,single
sample_00472_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_00473_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_00474_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_00475_perfect_straight_noisy_field.npz,0,perfect,straight,True,single
sample_00476_perfect_straight_noisy_field.npz,0,perfect,straight,True,single
sample_00477_perfect_straight_noisy_field.npz,0,perfect,straight,True,single
sample_00478_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_00479_perfect_straight_noisy_field.npz,0,perfect,straight,True,single
sample_00480_perfect_straight_noisy_field.npz,0,perfect,straight,True,single
sample_00481_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_00482_perfect_straight_noisy_field.npz,0,perfect,straight,True,single
sample_00483_perfect_straight_noisy_field.npz,0,perfect,straight,True,single
sample_00484_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_00485_perfect_straight_noisy_field.npz,0,perfect,straight,True,single
sample_00486_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_00487_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_00488_perfect_straight_noisy_field.npz,0,perfect,straight,True,single
sample_00489_perfect_straight_noisy_field.npz,0,perfect,straight,True,single
sample_00490_perfect_straight_noisy_field.npz,0,perfect,straight,True,single
sample_00491_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_00492_perfect_straight_noisy_field.npz,0,perfect,straight,True,single
sample_00493_perfect_straight_noisy_field.npz,0,perfect,straight,True,single
sample_00494_perfect_straight_noisy_field.npz,0,perfect,straight,True,single
sample_00495_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_00496_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_00497_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_00498_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_00499_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_00500_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_00501_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_00502_perfect_straight_noisy_field.npz,0,perfect,straight,True,single
sample_00503_perfect_straight_noisy_field.npz,0,perfect,straight,True,single
sample_00504_perfect_straight_noisy_field.npz,0,perfect,straight,True,single
sample_00505_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_00506_perfect_straight_noisy_field.npz,0,perfect,straight,True,single
sample_00507_perfect_straight_noisy_field.npz,0,perfect,straight,True,single
sample_00508_perfect_straight_noisy_field.npz,0,perfect,straight,True,single
sample_00509_perfect_straight_noisy_field.npz,0,perfect,straight,True,single
sample_00510_perfect_straight_noisy_field.npz,0,perfect,straight,True,single
sample_00511_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_00512_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_00513_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_00514_perfect_straight_noisy_field.npz,0,perfect,straight,True,single
sample_00515_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_00516_perfect_straight_noisy_field.npz,0,perfect,straight,True,single
sample_00517_perfect_straight_noisy_field.npz,0,perfect,straight,True,single
sample_00518_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_00519_perfect_straight_noisy_field.npz,0,perfect,straight,True,single
sample_00520_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_00521_perfect_straight_noisy_field.npz,0,perfect,straight,True,single
sample_00522_perfect_straight_noisy_field.npz,0,perfect,straight,True,single
sample_00523_perfect_straight_noisy_field.npz,0,perfect,straight,True,single
sample_00524_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_00525_perfect_straight_noisy_field.npz,0,perfect,straight,True,single
sample_00526_perfect_straight_noisy_field.npz,0,perfect,straight,True,single
sample_00527_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_00528_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_00529_perfect_straight_noisy_field.npz,0,perfect,straight,True,single
sample_00530_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_00531_perfect_straight_noisy_field.npz,0,perfect,straight,True,single
sample_00532_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_00533_perfect_straight_noisy_field.npz,0,perfect,straight,True,single
sample_00534_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_00535_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_00536_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_00537_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_00538_perfect_straight_noisy_field.npz,0,perfect,straight,True,single
sample_00539_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_00540_perfect_straight_noisy_field.npz,0,perfect,straight,True,single
sample_00541_perfect_straight_noisy_field.npz,0,perfect,straight,True,single
sample_00542_perfect_straight_noisy_field.npz,0,perfect,straight,True,single
sample_00543_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_00544_perfect_straight_noisy_field.npz,0,perfect,straight,True,single
sample_00545_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_00546_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_00547_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_00548_perfect_straight_noisy_field.npz,0,perfect,straight,True,single
sample_00549_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_00550_perfect_straight_noisy_field.npz,0,perfect,straight,True,single
sample_00551_perfect_straight_noisy_field.npz,0,perfect,straight,True,single
sample_00552_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_00553_perfect_straight_noisy_field.npz,0,perfect,straight,True,single
sample_00554_perfect_straight_noisy_field.npz,0,perfect,straight,True,single
sample_00555_perfect_straight_noisy_field.npz,0,perfect,straight,True,single
sample_00556_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_00557_perfect_straight_noisy_field.npz,0,perfect,straight,True,single
sample_00558_perfect_straight_noisy_field.npz,0,perfect,straight,True,single
sample_00559_perfect_straight_noisy_field.npz,0,perfect,straight,True,single
sample_00560_perfect_straight_noisy_field.npz,0,perfect,straight,True,single
sample_00561_perfect_straight_noisy_field.npz,0,perfect,straight,True,single
sample_00562_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_00563_perfect_straight_noisy_field.npz,0,perfect,straight,True,single
sample_00564_perfect_straight_noisy_field.npz,0,perfect,straight,True,single
sample_00565_perfect_straight_noisy_field.npz,0,perfect,straight,True,single
sample_00566_perfect_straight_noisy_field.npz,0,perfect,straight,True,single
sample_00567_perfect_straight_noisy_field.npz,0,perfect,straight,True,single
sample_00568_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_00569_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_00570_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_00571_perfect_straight_noisy_field.npz,0,perfect,straight,True,single
sample_00572_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_00573_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_00574_perfect_straight_noisy_field.npz,0,perfect,straight,True,single
sample_00575_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_00576_perfect_straight_noisy_field.npz,0,perfect,straight,True,single
sample_00577_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_00578_perfect_straight_noisy_field.npz,0,perfect,straight,True,single
sample_00579_perfect_straight_noisy_field.npz,0,perfect,straight,True,single
sample_00580_perfect_straight_noisy_field.npz,0,perfect,straight,True,single
sample_00581_perfect_straight_noisy_field.npz,0,perfect,straight,True,single
sample_00582_perfect_straight_noisy_field.npz,0,perfect,straight,True,single
